ajhmm
=========== Running FOLD 1 ==============
Relative Changes in Log Likelihood, Transition Matrix and Emission Matrix
   Iteration       Log Lik    Transition     Emmission
[Warning: Algorithm did not converge with tolerance 1e-06 in 2 iterations.] 
[> In <a href="matlab:matlab.internal.language.introspective.errorDocCallback('hmmtrain', 'C:\Program Files\MATLAB\R2015a\toolbox\stats\stats\hmmtrain.m', 297)" style="font-weight:bold">hmmtrain</a> (<a href="matlab: opentoline('C:\Program Files\MATLAB\R2015a\toolbox\stats\stats\hmmtrain.m',297,0)">line 297</a>)
  In <a href="matlab:matlab.internal.language.introspective.errorDocCallback('ajhmm', 'C:\Users\aj526\Downloads\ajhmm.m', 25)" style="font-weight:bold">ajhmm</a> (<a href="matlab: opentoline('C:\Users\aj526\Downloads\ajhmm.m',25,0)">line 25</a>)] 

ans =

    0.7499    0.2501
    0.2707    0.7293


s =

    62

Relative Changes in Log Likelihood, Transition Matrix and Emission Matrix
   Iteration       Log Lik    Transition     Emmission
       2        0.00423483     0.0014888    0.00170182
[Warning: Algorithm did not converge with tolerance 1e-06 in 2 iterations.] 
[> In <a href="matlab:matlab.internal.language.introspective.errorDocCallback('hmmtrain', 'C:\Program Files\MATLAB\R2015a\toolbox\stats\stats\hmmtrain.m', 297)" style="font-weight:bold">hmmtrain</a> (<a href="matlab: opentoline('C:\Program Files\MATLAB\R2015a\toolbox\stats\stats\hmmtrain.m',297,0)">line 297</a>)
  In <a href="matlab:matlab.internal.language.introspective.errorDocCallback('ajhmm', 'C:\Users\aj526\Downloads\ajhmm.m', 25)" style="font-weight:bold">ajhmm</a> (<a href="matlab: opentoline('C:\Users\aj526\Downloads\ajhmm.m',25,0)">line 25</a>)] 

ans =

    0.7541    0.2459
    0.2607    0.7393


s =

    63

Relative Changes in Log Likelihood, Transition Matrix and Emission Matrix
   Iteration       Log Lik    Transition     Emmission
       2       0.000854676    0.00254253    0.00298364
[Warning: Algorithm did not converge with tolerance 1e-06 in 2 iterations.] 
[> In <a href="matlab:matlab.internal.language.introspective.errorDocCallback('hmmtrain', 'C:\Program Files\MATLAB\R2015a\toolbox\stats\stats\hmmtrain.m', 297)" style="font-weight:bold">hmmtrain</a> (<a href="matlab: opentoline('C:\Program Files\MATLAB\R2015a\toolbox\stats\stats\hmmtrain.m',297,0)">line 297</a>)
  In <a href="matlab:matlab.internal.language.introspective.errorDocCallback('ajhmm', 'C:\Users\aj526\Downloads\ajhmm.m', 25)" style="font-weight:bold">ajhmm</a> (<a href="matlab: opentoline('C:\Users\aj526\Downloads\ajhmm.m',25,0)">line 25</a>)] 

ans =

    0.7586    0.2414
    0.2749    0.7251


s =

    64

Relative Changes in Log Likelihood, Transition Matrix and Emission Matrix
   Iteration       Log Lik    Transition     Emmission
       2        0.00186532    0.00139533    0.00177623
[Warning: Algorithm did not converge with tolerance 1e-06 in 2 iterations.] 
[> In <a href="matlab:matlab.internal.language.introspective.errorDocCallback('hmmtrain', 'C:\Program Files\MATLAB\R2015a\toolbox\stats\stats\hmmtrain.m', 297)" style="font-weight:bold">hmmtrain</a> (<a href="matlab: opentoline('C:\Program Files\MATLAB\R2015a\toolbox\stats\stats\hmmtrain.m',297,0)">line 297</a>)
  In <a href="matlab:matlab.internal.language.introspective.errorDocCallback('ajhmm', 'C:\Users\aj526\Downloads\ajhmm.m', 25)" style="font-weight:bold">ajhmm</a> (<a href="matlab: opentoline('C:\Users\aj526\Downloads\ajhmm.m',25,0)">line 25</a>)] 

ans =

    0.7443    0.2557
    0.2725    0.7275


s =

    65

Relative Changes in Log Likelihood, Transition Matrix and Emission Matrix
   Iteration       Log Lik    Transition     Emmission
       2       0.000608842    0.00182061    0.00190993
[Warning: Algorithm did not converge with tolerance 1e-06 in 2 iterations.] 
[> In <a href="matlab:matlab.internal.language.introspective.errorDocCallback('hmmtrain', 'C:\Program Files\MATLAB\R2015a\toolbox\stats\stats\hmmtrain.m', 297)" style="font-weight:bold">hmmtrain</a> (<a href="matlab: opentoline('C:\Program Files\MATLAB\R2015a\toolbox\stats\stats\hmmtrain.m',297,0)">line 297</a>)
  In <a href="matlab:matlab.internal.language.introspective.errorDocCallback('ajhmm', 'C:\Users\aj526\Downloads\ajhmm.m', 25)" style="font-weight:bold">ajhmm</a> (<a href="matlab: opentoline('C:\Users\aj526\Downloads\ajhmm.m',25,0)">line 25</a>)] 

ans =

    0.7437    0.2563
    0.2521    0.7479


s =

    66

Relative Changes in Log Likelihood, Transition Matrix and Emission Matrix
   Iteration       Log Lik    Transition     Emmission
       2        0.00061533   0.000546752   0.000711421
[Warning: Algorithm did not converge with tolerance 1e-06 in 2 iterations.] 
[> In <a href="matlab:matlab.internal.language.introspective.errorDocCallback('hmmtrain', 'C:\Program Files\MATLAB\R2015a\toolbox\stats\stats\hmmtrain.m', 297)" style="font-weight:bold">hmmtrain</a> (<a href="matlab: opentoline('C:\Program Files\MATLAB\R2015a\toolbox\stats\stats\hmmtrain.m',297,0)">line 297</a>)
  In <a href="matlab:matlab.internal.language.introspective.errorDocCallback('ajhmm', 'C:\Users\aj526\Downloads\ajhmm.m', 25)" style="font-weight:bold">ajhmm</a> (<a href="matlab: opentoline('C:\Users\aj526\Downloads\ajhmm.m',25,0)">line 25</a>)] 

ans =

    0.7413    0.2587
    0.2628    0.7372


s =

    67

Relative Changes in Log Likelihood, Transition Matrix and Emission Matrix
   Iteration       Log Lik    Transition     Emmission
       2        0.00342228   0.000508666   0.000688656
[Warning: Algorithm did not converge with tolerance 1e-06 in 2 iterations.] 
[> In <a href="matlab:matlab.internal.language.introspective.errorDocCallback('hmmtrain', 'C:\Program Files\MATLAB\R2015a\toolbox\stats\stats\hmmtrain.m', 297)" style="font-weight:bold">hmmtrain</a> (<a href="matlab: opentoline('C:\Program Files\MATLAB\R2015a\toolbox\stats\stats\hmmtrain.m',297,0)">line 297</a>)
  In <a href="matlab:matlab.internal.language.introspective.errorDocCallback('ajhmm', 'C:\Users\aj526\Downloads\ajhmm.m', 25)" style="font-weight:bold">ajhmm</a> (<a href="matlab: opentoline('C:\Users\aj526\Downloads\ajhmm.m',25,0)">line 25</a>)] 

ans =

    0.7339    0.2661
    0.2541    0.7459


s =

    68

Relative Changes in Log Likelihood, Transition Matrix and Emission Matrix
   Iteration       Log Lik    Transition     Emmission
       2       0.000366955    0.00108902    0.00138242
[Warning: Algorithm did not converge with tolerance 1e-06 in 2 iterations.] 
[> In <a href="matlab:matlab.internal.language.introspective.errorDocCallback('hmmtrain', 'C:\Program Files\MATLAB\R2015a\toolbox\stats\stats\hmmtrain.m', 297)" style="font-weight:bold">hmmtrain</a> (<a href="matlab: opentoline('C:\Program Files\MATLAB\R2015a\toolbox\stats\stats\hmmtrain.m',297,0)">line 297</a>)
  In <a href="matlab:matlab.internal.language.introspective.errorDocCallback('ajhmm', 'C:\Users\aj526\Downloads\ajhmm.m', 25)" style="font-weight:bold">ajhmm</a> (<a href="matlab: opentoline('C:\Users\aj526\Downloads\ajhmm.m',25,0)">line 25</a>)] 

ans =

    0.7418    0.2582
    0.2649    0.7351


s =

    69

Relative Changes in Log Likelihood, Transition Matrix and Emission Matrix
   Iteration       Log Lik    Transition     Emmission
       2        0.00209405   0.000818153    0.00104294
[Warning: Algorithm did not converge with tolerance 1e-06 in 2 iterations.] 
[> In <a href="matlab:matlab.internal.language.introspective.errorDocCallback('hmmtrain', 'C:\Program Files\MATLAB\R2015a\toolbox\stats\stats\hmmtrain.m', 297)" style="font-weight:bold">hmmtrain</a> (<a href="matlab: opentoline('C:\Program Files\MATLAB\R2015a\toolbox\stats\stats\hmmtrain.m',297,0)">line 297</a>)
  In <a href="matlab:matlab.internal.language.introspective.errorDocCallback('ajhmm', 'C:\Users\aj526\Downloads\ajhmm.m', 25)" style="font-weight:bold">ajhmm</a> (<a href="matlab: opentoline('C:\Users\aj526\Downloads\ajhmm.m',25,0)">line 25</a>)] 

ans =

    0.7441    0.2559
    0.2658    0.7342


s =

    70

Relative Changes in Log Likelihood, Transition Matrix and Emission Matrix
   Iteration       Log Lik    Transition     Emmission
       2        0.00482759    0.00217303   0.000927331
[Warning: Algorithm did not converge with tolerance 1e-06 in 2 iterations.] 
[> In <a href="matlab:matlab.internal.language.introspective.errorDocCallback('hmmtrain', 'C:\Program Files\MATLAB\R2015a\toolbox\stats\stats\hmmtrain.m', 297)" style="font-weight:bold">hmmtrain</a> (<a href="matlab: opentoline('C:\Program Files\MATLAB\R2015a\toolbox\stats\stats\hmmtrain.m',297,0)">line 297</a>)
  In <a href="matlab:matlab.internal.language.introspective.errorDocCallback('ajhmm', 'C:\Users\aj526\Downloads\ajhmm.m', 25)" style="font-weight:bold">ajhmm</a> (<a href="matlab: opentoline('C:\Users\aj526\Downloads\ajhmm.m',25,0)">line 25</a>)] 

ans =

    0.7979    0.2021
    0.2568    0.7432

=========== Running FOLD 8 ==============
Relative Changes in Log Likelihood, Transition Matrix and Emission Matrix
   Iteration       Log Lik    Transition     Emmission
       2         0.0272885   6.32971e-05    0.00103532
       3       1.46662e-05   0.000135852    0.00120515
       4       2.02179e-05    0.00022801    0.00142617
       5        2.9761e-05   0.000352713    0.00170909
       6       4.52121e-05   0.000527793    0.00208721
       7        6.9714e-05   0.000778923    0.00263628
       8       0.000108292    0.00114357    0.00332319
       9        0.00016891    0.00167605    0.00418103
      10       0.000264119     0.0024531    0.00524636
      11       0.000413548    0.00357743    0.00655474
      12       0.000647378    0.00517227    0.00813002
      13        0.00101034    0.00735132    0.00996248
      14        0.00156365     0.0101379     0.0119715
      15        0.00237689     0.0133123     0.0139569
      16        0.00349356      0.016241     0.0155727
      17        0.00485592     0.0179234      0.016398
      18        0.00622185     0.0175403     0.0161562
      19        0.00718646     0.0151795     0.0149652
      20        0.00738332     0.0117427     0.0133458
      21        0.00674813    0.00812186     0.0118912
      22        0.00561398     0.0048759     0.0108804
      23        0.00447791    0.00283629     0.0102057
      24        0.00363969    0.00295856    0.00958432
      25        0.00310172    0.00277089    0.00878093
      26        0.00272505    0.00237228     0.0077081
      27        0.00238629    0.00184977    0.00642314
      28        0.00203239    0.00129202    0.00513193
      29        0.00166772   0.000775804    0.00394525
      30        0.00132083   0.000349166    0.00291849
      31        0.00101784    0.00027911     0.0022092
      32       0.000771404   0.000388733    0.00180016
      33        0.00058149   0.000478573      0.001493
      34       0.000440735   0.000552714    0.00126995
      35       0.000339277   0.000615349    0.00111301
      36       0.000267618    0.00067027    0.00100658
      37       0.000217802   0.000720531    0.00093813
      38       0.000183645   0.000768315   0.000897958
      39       0.000160539   0.000814972    0.00091665
      40       0.000145128   0.000861143   0.000993897
      41       0.000134998   0.000906921     0.0010704
      42       0.000128423   0.000952005    0.00114517
      43       0.000124168   0.000995825    0.00121716
      44       0.000121349    0.00103766    0.00128527
      45       0.000119333    0.00107671     0.0013484
      46       0.000117669     0.0011122    0.00140554
      47        0.00011604     0.0011434    0.00145577
      48        0.00011423    0.00116968    0.00149836
      49       0.000112103    0.00119057    0.00153275
      50       0.000109582    0.00120573    0.00155859
      51       0.000106637    0.00121501    0.00157574
      52       0.000103274    0.00121838    0.00158429
      53       9.95255e-05    0.00121598     0.0015845
      54       9.54424e-05    0.00120809    0.00157681
      55       9.10865e-05    0.00119508     0.0015618
      56       8.65256e-05    0.00117738    0.00154014
      57       8.18281e-05    0.00115551    0.00151257
      58       7.70598e-05       0.00113    0.00147987
      59       7.22815e-05    0.00110138    0.00144281
      60       6.75473e-05    0.00107019    0.00140216
      61       6.29036e-05    0.00103694    0.00135864
      62        5.8389e-05    0.00100212    0.00131293
      63       5.40347e-05   0.000966157    0.00126565
      64       4.98646e-05   0.000929457    0.00121735
      65       4.58959e-05   0.000892374    0.00116853
      66       4.21405e-05    0.00085522     0.0011196
      67       3.86049e-05   0.000818263    0.00107095
      68       3.52917e-05   0.000781732    0.00102287
      69       3.21999e-05   0.000745819   0.000975628
      70       2.93257e-05   0.000710681   0.000929431
      71        2.6663e-05   0.000676445   0.000884447
      72       2.42042e-05   0.000643211   0.000840806
      73       2.19402e-05   0.000611054   0.000798606
      74       1.98611e-05    0.00058003   0.000757916
      75       1.79565e-05   0.000550174   0.000718783
      76       1.62157e-05   0.000521509    0.00068123
      77       1.46278e-05   0.000494043   0.000645267
      78       1.31822e-05   0.000467772   0.000610885
      79       1.18684e-05   0.000442686   0.000578069
      80       1.06763e-05   0.000418765   0.000546788
      81       9.59632e-06   0.000395985    0.00051701
      82       8.61915e-06   0.000374315   0.000488693
      83       7.73616e-06   0.000353723   0.000461791
      84        6.9392e-06   0.000334173   0.000436256
      85       6.22064e-06   0.000315627   0.000412039
      86       5.57343e-06   0.000298046   0.000389085
      87       4.99102e-06   0.000281391   0.000367343
      88       4.46734e-06   0.000265621   0.000346761
      89       3.99686e-06   0.000250698   0.000327285
      90       3.57447e-06   0.000236583   0.000308864
      91       3.19551e-06   0.000223236   0.000291448
      92       2.85572e-06   0.000210621   0.000274987
      93       2.55123e-06   0.000198701   0.000259433
      94       2.27851e-06   0.000187441   0.000244741
